value,id,order
リハビリテーション学科　視覚機能学専攻,5483,5483
健康福祉専攻,5484,5484
生活環境情報専攻,5485,5485
健康福祉マネジメント学科,5486,5486
サービス経営学科,5487,5487
フードビジネス学科,5488,5488
都市交流学科,5489,5489
動物生命薬科学科,5490,5490
メディア表現専攻,5491,5491
公益学科,5492,5492
公益学研究専攻,5493,5493
公益学専攻,5494,5494
医療福祉情報学専攻,5495,5495
教育学科　小学校コース,5496,5496
教育学科　幼稚園コース,5497,5497
子ども教育学専攻,5498,5498
総合機械学科,5499,5499
建設学科,5500,5500
情報メカトロニクス学科,5501,5501
ものつくり学専攻,5502,5502
ビジネス創造専攻,5503,5503
ビジネス創造学科,5504,5504
臨床技術学科,5505,5505
視機能科学科,5506,5506
医療情報・経営管理学専攻,5507,5507
医療情報管理学科,5508,5508
義肢装具自立支援学科,5509,5509
鍼灸健康学科,5510,5510
医療心理学科,5511,5511
子ども保育学科,5512,5512
健康心理学科,5513,5513
アジア太平洋学専攻,5514,5514
アジア太平洋学科,5515,5515
サステイナビリティ観光学科,5516,5516
社会福祉学科　子ども発達サポートコース,5517,5517
社会福祉学科　ソーシャルワークコース,5518,5518
社会福祉学科　福祉ケアコース,5519,5519
子ども教育保育学科,5520,5520
総合人間学科　リハビリテーション学専攻,5521,5521
総合人間学科　こども教育専攻,5522,5522
専攻科　リハビリテーション学専攻　言語聴覚学課程,5523,5523
専攻科　リハビリテーション学専攻　理学療法学課程,5524,5524
総合人間学科　リハビリテーション学専攻　理学療法学課程,5525,5525
総合人間学科　リハビリテーション学専攻　作業療法学課程,5526,5526
専攻科　リハビリテーション学専攻,5527,5527
総合人間学科　看護学専攻,5528,5528
専攻科　リハビリテーション学専攻　作業療法学課程,5529,5529
文化政策学科,5530,5530
文化政策専攻,5531,5531
電子制御・ロボット工学科,5532,5532
電子ロボット工学科,5533,5533
経営専門職学科,5534,5534
複雑系知能学科,5535,5535
情報アーキテクチャ学科,5536,5536
人間環境専攻,5537,5537
環境データサイエンス学科,5538,5538
フィールド生態学科,5539,5539
犯罪心理学科,5540,5540
保育教育学科,5541,5541
北東アジア超域専攻,5542,5542
地域開発政策専攻,5543,5543
北東アジア専攻,5544,5544
保育児童学科,5545,5545
ライフマネジメント学科,5546,5546
政策行政専攻,5547,5547
舞台表現学科,5548,5548
音楽応用学科,5549,5549
情報表現学科,5550,5550
音楽表現学科,5551,5551
情報表現専攻,5552,5552
ヘルスフードサイエンス学科,5553,5553
助産専攻,5554,5554
金融経済学科,5555,5555
ビジネスマネジメント学科,5556,5556
日本文化コミュニケーション学科,5557,5557
メディア情報文化学科,5558,5558
放送・メディア映像学科,5559,5559
イベントプロデュース学科,5560,5560
経営心理学科,5561,5561
観光ホスピタリティ学科,5562,5562
総合経営専攻,5563,5563
中国語教育学科,5564,5564
社会福祉学科　こども専攻,5565,5565
社会福祉経営専攻,5566,5566
リハビリテーション学科 理学療法専攻,5567,5567
リハビリテーション学科 作業療法専攻,5568,5568
健康支援学専攻,5569,5569
保育・幼児教育学科,5570,5570
電気・制御技術科,5571,5571
機械・生産技術科,5572,5572
機械システム学科,5573,5573
電気システム学科,5574,5574
建設環境工学科,5575,5575
情報数理専攻,5576,5576
電子情報工学系専攻,5577,5577
物質・基礎科学系専攻,5578,5578
境界科学専攻,5579,5579
装備・基盤工学系専攻,5580,5580
地球海洋学科,5581,5581
総合安全保障専攻,5582,5582
子ども人間学専攻,5583,5583
子どもケア専攻,5584,5584
ファッション造形学科,5585,5585
映像メディア学科,5586,5586
子どもケア学科,5587,5587
子どもケア学科　子どもケア専攻,5588,5588
子どもケア学科　幼児保育専攻,5589,5589
子どもケア学科　児童発達教育専攻,5590,5590
メディア造形専攻,5591,5591
機関,5592,5592
国際業務課程,5593,5593
情報通信,5594,5594
航海,5595,5595
農業研究科,5596,5596
畜産研究科,5597,5597
専攻科　口腔保健衛生学専攻,5598,5598
電気専攻,5599,5599
電子情報専攻,5600,5600
職業能力開発研究学域　建設専攻,5601,5601
職業能力開発研究学域　機械専攻,5602,5602
職業能力開発研究学域　電気専攻,5603,5603
職業能力開発研究学域　電子情報専攻,5604,5604
職業能力開発研究学域,5605,5605
水産技術管理学専攻,5606,5606
水産資源管理利用学専攻,5607,5607
食品科学科,5608,5608
海洋機械工学科,5609,5609
水産流通経営学科,5610,5610
海洋生産管理学科,5611,5611
舶用機関課程,5612,5612
船舶運航課程,5613,5613
ヘルスイノベーション専攻,5614,5614
環境構想学科,5615,5615
人文社会学類,5616,5616
健康栄養学類,5617,5617
子ども学類,5618,5618
福祉心理学科　児童福祉・カウンセリングコース,5619,5619
福祉心理学科　社会福祉・精神保健福祉コース,5620,5620
福祉心理学科　臨床心理コース,5621,5621
総合福祉学科,5622,5622
専攻科　人間学専攻,5623,5623
リハビリテーション学科　理学療法学コース,5624,5624
リハビリテーション学科　作業療法学コース,5625,5625
アニマルバイオサイエンス学科,5626,5626
コンピュータバイオサイエンス学科,5627,5627
フロンティアバイオサイエンス学科,5628,5628
メディカルバイオサイエンス学科,5629,5629
造形芸術学科,5630,5630
教育学科　保育・幼児教育コース,5631,5631
アジアこども学科,5632,5632
看護医療学科,5633,5633
教育実践学専攻,5634,5634
健康科学専攻リハビリテーション・運動行動学分野,5635,5635
健康科学専攻健康支援科学分野,5636,5636
健康科学専攻健康生命科学分野,5637,5637
健康科学専攻看護学分野,5638,5638
リハビリテーション学科　生活機能療法学専攻,5639,5639
遺伝学専攻,5640,5640
基礎生物学専攻,5641,5641
生理科学専攻,5642,5642
日本文学研究専攻,5643,5643
国際日本研究専攻,5644,5644
日本歴史研究専攻,5645,5645
加速器科学専攻,5646,5646
物質構造科学専攻,5647,5647
素粒子原子核専攻,5648,5648
極域科学専攻,5649,5649
統計科学専攻,5650,5650
核融合科学専攻,5651,5651
機能分子科学専攻,5652,5652
構造分子科学専攻,5653,5653
天文科学専攻,5654,5654
宇宙科学専攻,5655,5655
生命共生体進化学専攻,5656,5656
海事システム工学科,5657,5657
海洋電子機械工学科,5658,5658
流通情報工学科,5659,5659
海洋管理政策学専攻,5660,5660
食品流通安全管理専攻,5661,5661
海洋資源環境学専攻,5662,5662
海洋生命資源科学専攻,5663,5663
食機能保全科学専攻,5664,5664
海運ロジスティクス専攻,5665,5665
応用環境システム学専攻,5666,5666
食品生産科学科,5667,5667
海洋政策文化学科,5668,5668
海洋環境科学科,5669,5669
海洋資源エネルギー学科,5670,5670
機関課程,5671,5671
航海課程,5672,5672
漁船運用学専攻,5673,5673
海洋船舶運航システム学専攻,5674,5674
組織経営学科,5675,5675
事業創造学科,5676,5676
機械・材料工学科,5677,5677
応用化学工学科,5678,5678
環境人間学科,5679,5679
地域公共政策専攻,5680,5680
電気物性工学専攻,5681,5681
材料・放射光工学専攻,5682,5682
経営専門職専攻,5683,5683
データ計算科学専攻,5684,5684
緑環境景観マネジメント専攻,5685,5685
シミュレーション学専攻,5686,5686
環境人間学専攻,5687,5687
地域資源マネジメント専攻,5688,5688
減災復興政策専攻,5689,5689
社会情報科学科,5690,5690
国際商経学科,5691,5691
情報セキュリティ専攻,5692,5692
グローバル・コミュニケーション実践専攻,5693,5693
日本語教育実践領域,5694,5694
英語教育実践領域,5695,5695
発信力実践領域,5696,5696
教職課程,5697,5697
グローバル・スタディズ課程,5698,5698
グローバル・ビジネス課程,5699,5699
国際教養学科　グローバル・コネクティビティ領域,5700,5700
国際教養学科　グローバル・スタディズ領域,5701,5701
国際教養学科　グローバル・ビジネス領域,5702,5702
医療技術科学専攻,5703,5703
共生科学科,5704,5704
医療ビジネス薬科学科,5705,5705
医療危機管理学科,5706,5706
航空輸送安全学科,5707,5707
環境危機管理学科,5708,5708
動物危機管理学科,5709,5709
航空技術危機管理学科,5710,5710
危機管理システム学科,5711,5711
子どもコミュニケーション学科,5712,5712
地域共創学科,5713,5713
平和・人権システム専攻,5714,5714
国際・英語学科,5715,5715
異文化コミュニケーション学専攻,5716,5716
デジタルコンテンツ専攻,5717,5717
デジタルコンテンツ学科,5718,5718
検査技術学科,5719,5719
保健福祉学科　コミュニケーション障害学コース,5720,5720
保健福祉学科　作業療法学コース,5721,5721
保健福祉学科　看護学コース,5722,5722
保健福祉学科　理学療法学コース,5723,5723
保健福祉学科　人間福祉学コース,5724,5724
コミュニケーション障害学科,5725,5725
ビジネス・リーダーシップ専攻,5726,5726
生命環境学科,5727,5727
地域資源開発学科,5728,5728
情報マネジメント専攻,5729,5729
生命システム科学専攻,5730,5730
地域創生学科　地域文化コース,5731,5731
地域創生学科　健康科学コース,5732,5732
地域創生学科　地域産業コース,5733,5733
光産業創成専攻,5734,5734
航空宇宙システム工学科,5735,5735
インダストリアルアート学科,5736,5736
地理環境学科,5737,5737
都市基盤環境学科,5738,5738
都市政策科学科,5739,5739
観光科学科,5740,5740
生物機能開発科学専攻,5741,5741
自然人間共生科学専攻,5742,5742
生産科学専攻,5743,5743
生産科学科,5744,5744
医療保健学専攻,5745,5745
食品学科,5746,5746
専攻科　総合技工学専攻,5747,5747
専攻科　歯科技工学専攻,5748,5748
専攻科　口腔リハビリテーション学専攻,5749,5749
専攻科　歯科衛生学専攻,5750,5750
歯科技工学科,5751,5751
家族・地域支援学科,5752,5752
発達臨床学科,5753,5753
ウェブビジネス技術専攻,5754,5754
ビジネス総合学科,5755,5755
現代コミュニケーション学科　現代コミュニケーション専攻,5756,5756
現代コミュニケーション学科　幼児教育専攻,5757,5757
芸術科,5758,5758
専攻科　演劇専攻,5759,5759
食物栄養学科　製菓専攻,5760,5760
